tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569417702764363776,negative,1.0,Customer Service Issue,0.653,US Airways,na,tkyleus,na,0,@USAirways have been on hold for 58 minutes - need help USAIR - why won't you help?,na,2015-02-22 00:45:34 -0800,Boston Area,Eastern Time (US & Canada)
569416670340636672,negative,1.0,Cancelled Flight,0.6729,US Airways,na,amyleis_janney,na,0,@USAirways we appreciate auto rescheduling our Cancelled Flightled flight-- but you have nothing sooner than Tuesday? can fly into alternate loc?,na,2015-02-22 00:41:28 -0800,na,Mid-Atlantic
569416236171456513,negative,1.0,Lost Luggage,0.7020000000000001,US Airways,na,ajl592,na,0,@USAirways after sitting on the runway for 3 hours i had to leave the airport w/o my luggage. Is this ur 1st day??,na,2015-02-22 00:39:44 -0800,na,na
569414739694104576,negative,1.0,Customer Service Issue,0.6705,US Airways,na,amyleis_janney,na,0,@usairways we've been on hold for 2 hours trying to reschedule our Cancelled Flightled flight. Can anyone out there please help us?,na,2015-02-22 00:33:47 -0800,na,Mid-Atlantic
569408340616351744,negative,1.0,Cancelled Flight,1.0,US Airways,na,tthomasser,na,0,@USAirways thx for taking my $600 for a 1way then Cancelled Flightling 1st flt delay 2nd flt and u top it off by losing my one piece of luggage #usuck,na,2015-02-22 00:08:22 -0800,na,Central Time (US & Canada)
569407067007496192,negative,1.0,Customer Service Issue,0.6977,US Airways,na,fieldhockeyfit,na,0,@USAirways I have been on hold for 4 hours my flight is tomorrow do you really expect me to not sleep all night to stay on hold?!?,na,2015-02-22 00:03:18 -0800,na,na
569406451980091392,neutral,0.6809,na,na,US Airways,na,Dr24hours,na,0,@USAirways I think it's ok.,na,2015-02-22 00:00:51 -0800,East Coast City,Eastern Time (US & Canada)
569400188491730945,negative,1.0,Cancelled Flight,0.6201,US Airways,na,JabbarLewis,na,0,@USAirways my flight is Cancelled Flightled and you guys aren't Answering the phones what do I do ?,na,2015-02-21 23:35:58 -0800,"Little Falls, NJ",Central Time (US & Canada)
569399153253429248,negative,1.0,Late Flight,0.6601,US Airways,na,FollowMsMiMi,na,0,"@USAirways this is ridiculous.  I have a 6:00 AM flight and two hours of rest, wasted!!!",na,2015-02-21 23:31:51 -0800,na,Quito
569398722884280320,negative,1.0,Customer Service Issue,0.6579999999999999,US Airways,na,FollowMsMiMi,na,0,@USAirways been on hold for almost 2 hours trying to rebook my Cancelled Flighted flight. What in the world?!!!,na,2015-02-21 23:30:09 -0800,na,Quito
569395278731747329,negative,1.0,Customer Service Issue,1.0,US Airways,na,clarkhook,na,0,@USAirways Seriously. You can't tweet and let people know that you've got customers that have been on hold for 5 HOURS??!!,na,2015-02-21 23:16:27 -0800,"Franklin, TN",Eastern Time (US & Canada)
569394015055040512,positive,1.0,na,na,US Airways,na,AdamGiamba,na,0,@USAirways thanks! http://t.co/pD7R1lL6Re,na,2015-02-21 23:11:26 -0800,"Bronx, NY",Eastern Time (US & Canada)
569393942296432640,negative,0.7065,Late Flight,0.3696,US Airways,na,AdamGiamba,na,0,@USAirways after pleading with car service to stay 3 hrs. past pick up they left me and my family but it's ok i have water and crackers!,na,2015-02-21 23:11:09 -0800,"Bronx, NY",Eastern Time (US & Canada)
569392880911036416,negative,1.0,Bad Flight,0.6677,US Airways,na,AdamGiamba,na,0,"@USAirways after a grt flight to PHX last week,  tonight was terrible. 2.5 hours taxing and you give us water and crackers to compensate.",na,2015-02-21 23:06:56 -0800,"Bronx, NY",Eastern Time (US & Canada)
569392511732588544,negative,1.0,longlines,0.684,US Airways,na,emmaprzyby,na,0,@USAirways flight 1898 landed over 2 hours ago and they still haven't gotten to the gate.. What's the hold uppp 😭😭 #imtired #wannagohome,na,2015-02-21 23:05:28 -0800,"Brooklyn, NY",na
569392471966388224,negative,1.0,Late Flight,1.0,US Airways,na,panich3,na,0,@USAirways who do we voice our concerns to when we can't get home with our 8 month old after waiting to taxi to a gate for 3 hours?,na,2015-02-21 23:05:18 -0800,New York,Atlantic Time (Canada)
569391350879137792,negative,1.0,Flight Attendant Complaints,0.6678,US Airways,na,msbean,na,0,@USAirways abandoned 40 Boston bound fliers...someone in management needs to #saveface and #showup,"[39.87631844, -75.24302471]",2015-02-21 23:00:51 -0800,na,na
569388260633542657,negative,1.0,Late Flight,0.6667,US Airways,na,nburnside26,na,0,@USAirways tell my professors that when I don't show up to class/write my midterm because I'm stuck with no flights home 😠,na,2015-02-21 22:48:34 -0800,na,Central Time (US & Canada)
569388156031799297,negative,1.0,Customer Service Issue,0.6559,US Airways,na,teammccabe,na,0,@USAirways No US Air ppl anywhere in PHL directed stranded pax. Kudos to the PHL employees getting off work at midnight. Only help we got.,na,2015-02-21 22:48:09 -0800,Cape Cod,Eastern Time (US & Canada)
569387765957308416,neutral,0.6957,na,0.0,US Airways,na,PhilHagen,na,0,"@USAirways @AmericanAir Just had to buy a ""safety"" ticket online. You'll refund whichever ticket(s) are unused, in full, without penalty.",na,2015-02-21 22:46:36 -0800,"Lewes, DE, USA",Eastern Time (US & Canada)
569387570364198913,negative,1.0,Customer Service Issue,1.0,US Airways,na,clarkhook,na,0,@USAirways Hooray! I've now been on hold for over an hour. I've never loved Southwest more.,na,2015-02-21 22:45:50 -0800,"Franklin, TN",Eastern Time (US & Canada)
569387211025727488,negative,1.0,Can't Tell,1.0,US Airways,na,BiavatiJon,na,0,@USAirways is the worst. Why on earth would @AmericanAir merge with them? I won't be flying either of them any time soon.,na,2015-02-21 22:44:24 -0800,na,na
569387005131546624,negative,1.0,Customer Service Issue,1.0,US Airways,na,JSax77,na,0,@USAirways three hours on hold then disconnected. Conf EBHSET. Need to be home Sunday for interview,na,2015-02-21 22:43:35 -0800,na,na
569386555107733505,negative,1.0,Customer Service Issue,0.6749,US Airways,na,jtrexsocial,na,0,@USAirways how do you do that? You guys need to have much better communication. How? How can we do that?,na,2015-02-21 22:41:48 -0800,Philadelphia,Eastern Time (US & Canada)
569386397683073024,negative,1.0,Late Flight,1.0,US Airways,na,miffSC,na,0,@USAirways Are you guys awake? Need help with delayed flight to get protected on Late Flightr flight from PHL.,na,2015-02-21 22:41:10 -0800,http://about.me/miffsc,Eastern Time (US & Canada)
569385862489776128,negative,1.0,Customer Service Issue,0.3845,US Airways,na,_RobPrice,na,0,@USAirways so how about some help with suggested time I could call to avoid such long wait time,na,2015-02-21 22:39:02 -0800,na,Sydney
569382407847211008,negative,1.0,Customer Service Issue,1.0,US Airways,na,tamygb,na,0,@USAirways more than an hour holding to change a flight on the phone now.. What's up with that???,na,2015-02-21 22:25:19 -0800,na,Brasilia
569382354529030144,negative,0.684,Flight Booking Problems,0.684,US Airways,na,stuf_bethsays,na,0,@USAirways @caterobbie if that link worked most of us could take care of ourselves  please contact your tech people to get that working,na,2015-02-21 22:25:06 -0800,na,na
569381601374638081,negative,1.0,Customer Service Issue,0.6916,US Airways,na,stuf_bethsays,na,0,@USAirways i've been on hold since 11:30pm  need to reschedule my Cancelled Flightled flight for a morning departure tomorrow.  please help!!!!!!,na,2015-02-21 22:22:07 -0800,na,na
569381443257958401,neutral,1.0,na,na,US Airways,na,JEOKOO1,na,0,@USAirways download jeokoo the American app for air travelers,na,2015-02-21 22:21:29 -0800,"Washington, DC. ",na
569380739285786625,negative,1.0,Customer Service Issue,0.6697,US Airways,na,stuf_bethsays,na,1,"@USAirways obviously your corporate definition of PATIENCE needs to be reviewed.
#Pleasehurryup #answerphone #reschedulemyflight",na,2015-02-21 22:18:41 -0800,na,na
569380098119499776,negative,1.0,Customer Service Issue,0.6894,US Airways,na,Leigh_Walton,na,0,@USAirways Need help with a flight. Weather + funeral = tough combination. On hold for over an hour. Please?,na,2015-02-21 22:16:08 -0800,na,Eastern Time (US & Canada)
569380081254027265,negative,1.0,Customer Service Issue,1.0,US Airways,na,stuf_bethsays,na,0,"@usairways I've been on hold since 11:30pm how many customer service reps do you have?
 #seriously",na,2015-02-21 22:16:04 -0800,na,na
569379997175177216,negative,0.6875,Late Flight,0.6875,US Airways,na,Ali_BarnesXO,na,0,@USAirways @nburnside26 Well if you really didn't like them then she would be on an airplane. #FIOUSAirways 💁,"[43.74167873, -79.3442243]",2015-02-21 22:15:44 -0800,na,Atlantic Time (Canada)
569379979055796224,negative,1.0,Customer Service Issue,0.6465,US Airways,na,PhilHagen,na,1,"@USAirways yes, i am as well.  **FIVE** HOURS ON HOLD, FOLKS. Can you PLEASE tell me if this is typical?! Trying to be understanding here.",na,2015-02-21 22:15:40 -0800,"Lewes, DE, USA",Eastern Time (US & Canada)
569378015429447680,negative,1.0,Late Flight,0.3333,US Airways,na,iseriesdomino,na,0,@USAirways can you please train your mechanics? Teach them to bring the tools to fix the plane with them and not leave them in the hanger.,na,2015-02-21 22:07:52 -0800,United States,Central Time (US & Canada)
569377633894445056,negative,1.0,Customer Service Issue,0.6492,US Airways,na,SDeShazo_89,na,0,@USAirways Charlotte Staff needs prayer....disappointed in response to mishaps ......lotttttttt of pissed off people here!!!!,na,2015-02-21 22:06:21 -0800,"Hoover, Alabama",na
569377149045444608,negative,1.0,Late Flight,0.6641,US Airways,na,JoshuakingMba,na,0,@USAirways thank you for leaving my 74 y/o grandma stranded because connecting flt could not wait 10 minutes. I will never fly you again,na,2015-02-21 22:04:25 -0800,"Richmond, VA",na
569376311824621568,negative,1.0,Flight Attendant Complaints,0.3441,US Airways,na,AndyLeeEsq,na,0,@USAirways HELLO?! It's been FOUR HOURS since plane landed!   Flt 630 phx to JFK.  3 hrs on Tarmac waiting 4 gate. Plus an hour no bags yet,na,2015-02-21 22:01:05 -0800,na,na
569375244751745025,negative,0.6656,Late Flight,0.3421,US Airways,na,ch_mom,na,0,“@USAirways: @ch_mom Please reach out to our crewmember for assistance. Our apologies for the long wait.” #generic,na,2015-02-21 21:56:51 -0800,"Boston, MA",na
569374561197789184,negative,1.0,Late Flight,0.6947,US Airways,na,iseriesdomino,na,0,@USAirways can you please have your employee that has been called 5 times by the flight crew finish maintenance on US 734 so we can depart!,na,2015-02-21 21:54:08 -0800,United States,Central Time (US & Canada)
569374560505737216,negative,0.6598,Can't Tell,0.6598,US Airways,na,timleary_,na,0,@USAirways I better get a free flight,na,2015-02-21 21:54:08 -0800,na,Mazatlan
569373650647945216,negative,1.0,Customer Service Issue,1.0,US Airways,na,realmattberry,na,0,@USAirways @nm4agoodlife      5 hours on hold and no answer . Guess the synergy of a merger was really planned out,na,2015-02-21 21:50:31 -0800,NYC,Eastern Time (US & Canada)
569373631999926272,negative,1.0,Customer Service Issue,0.6632,US Airways,na,TheSanjR,na,0,@USAirways still waiting on your reps to show. Now 40 mins into waiting in below freezing weather waiting for a cab.,na,2015-02-21 21:50:26 -0800,na,Eastern Time (US & Canada)
569373375988150272,negative,1.0,Customer Service Issue,1.0,US Airways,na,realmattberry,na,0,@USAirways @_RobPrice  how can he try again it will be 5-6 hours before he gets help.  Contingency plans non existent.,na,2015-02-21 21:49:25 -0800,NYC,Eastern Time (US & Canada)
569373336922230784,negative,1.0,Late Flight,0.6845,US Airways,na,AndyLeeEsq,na,0,@USAirways delayed depart bc ur flight attendant wasn't there. Then after landing took 3 hrs to get a gate. Now it's another he and NO bags,na,2015-02-21 21:49:16 -0800,na,na
569372837854756864,negative,1.0,Customer Service Issue,0.6705,US Airways,na,realmattberry,na,0,@USAirways @jtrexsocial 5 hours on hold ... Safe to say no one is working .,na,2015-02-21 21:47:17 -0800,NYC,Eastern Time (US & Canada)
569372595067490304,negative,1.0,Customer Service Issue,1.0,US Airways,na,nm4agoodlife,na,0,@USAirways But every time I call I'm on hold for 45 min and then get disconnected. Any way someone can help?,na,2015-02-21 21:46:19 -0800,na,Eastern Time (US & Canada)
569372422509453313,negative,1.0,Late Flight,0.3544,US Airways,na,_RobPrice,na,0,@USAirways surely there are some other ways to help me - I can't really afford another 4 hours now. Pls follow me so we can DM,na,2015-02-21 21:45:38 -0800,na,Sydney
569372340309651457,negative,1.0,Customer Service Issue,1.0,US Airways,na,ChrisWalters_WV,na,0,@USAirways I was on hold for 2 hours and still no answer. Is this really how you run your business? http://t.co/P8xFhq4kps,na,2015-02-21 21:45:19 -0800,West Virginia,Central Time (US & Canada)
569372015980707840,negative,1.0,Customer Service Issue,1.0,US Airways,na,b_lind,na,0,"@USAirways keeps dropping my call and won't even let me stay on hold because they are ""too busy"" #idontwanttocallback",na,2015-02-21 21:44:01 -0800,"Philadelphia, PA",Eastern Time (US & Canada)
569371693602476032,negative,1.0,Cancelled Flight,0.3444,US Airways,na,nm4agoodlife,na,0,@USAirways I never made a reward reservation becuase no one ever answered the phone. The online one I made got Cancelled Flighted and I can't change,na,2015-02-21 21:42:44 -0800,na,Eastern Time (US & Canada)
569371393294344192,negative,1.0,Customer Service Issue,1.0,US Airways,na,jtrexsocial,na,1,@UsAirways can a real person help me here? This customer service is poor. I'm at the mercy of someone since the flights are disappearing.,na,2015-02-21 21:41:33 -0800,Philadelphia,Eastern Time (US & Canada)
569370553963786241,neutral,1.0,na,na,US Airways,na,ColfaxCapital,na,0,"@USAirways I intend to..very much. My 4,000 followers will as well.",na,2015-02-21 21:38:13 -0800,"39.0708° N, 106.9886° W",Quito
569369390178799616,negative,1.0,Customer Service Issue,1.0,US Airways,na,4ensicdds,na,0,"@USAirways Your customer service is  non-existent/ terrible. Dozens waiting for bags not placed on our flight, no staff anywhere #neveragain",na,2015-02-21 21:33:35 -0800,"Long Island, NY",Eastern Time (US & Canada)
569369008580874240,negative,1.0,Cancelled Flight,0.66,US Airways,na,dailylaurel,na,0,@USAirways even alternate options are allready full...even with hotel voucher...no more room in philly?,na,2015-02-21 21:32:04 -0800,Bruxelle-Paris-Marseille-(BPM),Athens
569368532242145280,negative,1.0,Customer Service Issue,0.7021,US Airways,na,_RobPrice,na,1,@USAirways @traveloneworld .. Utterly frustrated after 4 hours on hold call was disconnected. I need to amend a Flight Booking Problems. HELP! OW Emerald,na,2015-02-21 21:30:11 -0800,na,Sydney
569368352868556800,positive,1.0,na,na,US Airways,na,Hayden_Ehlich,na,0,@USAirways ok thank you! Very helpful! This is why you're my favorite airline!,na,2015-02-21 21:29:28 -0800,Blue Ridge High School,Atlantic Time (Canada)
569367829188886528,negative,0.6677,Flight Attendant Complaints,0.3635,US Airways,na,YoungBBE3,na,0,"@USAirways They provided no options. Since you all have a better sense of the weather, I hoped you could suggest.",na,2015-02-21 21:27:23 -0800,na,Eastern Time (US & Canada)
569366960871333889,negative,1.0,Late Flight,1.0,US Airways,na,TheHaileyTate,na,1,@USAirways you airline is doing rather poor right now. In SLC waiting to take off. Was suppose to take off now 2 hours and 3 minutes ago!,na,2015-02-21 21:23:56 -0800,Barneys New York ,na
569366383458275329,negative,1.0,Late Flight,1.0,US Airways,na,ColfaxCapital,na,0,@USAirways Get new planes then. Got on this plane at 7:50 its 10:20 now and still on tarmac. How ru going to compensate me for this?,na,2015-02-21 21:21:38 -0800,"39.0708° N, 106.9886° W",Quito
569365604832047104,negative,1.0,Late Flight,0.6542,US Airways,na,PhilHagen,na,0,@USAirways just hit 4hrs.  what is typical wait time right now? should i drive 2h30m to the airport service desk?,na,2015-02-21 21:18:33 -0800,"Lewes, DE, USA",Eastern Time (US & Canada)
569364758681559042,negative,1.0,Customer Service Issue,0.6465,US Airways,na,TheSanjR,na,0,@USAirways are you going to do anything to help stranded travelers of flight 680?! No communication from anyone. All of us dumped here.,na,2015-02-21 21:15:11 -0800,na,Eastern Time (US & Canada)
569364610572259328,negative,1.0,Can't Tell,0.3696,US Airways,na,nataliembaur,na,0,"@USAirways question is why flight took off at all, now a friend is stuck needlessly in another city",na,2015-02-21 21:14:36 -0800,"Miami, Florida",na
569364189753544705,neutral,1.0,na,na,US Airways,na,bta7,na,0,@USAirways in a few weeks,na,2015-02-21 21:12:55 -0800,"Wauwatosa, WI ",Central Time (US & Canada)
569363263588339712,negative,1.0,Customer Service Issue,1.0,US Airways,na,FalconjcJohn,na,0,@USAirways #Wronganswer. Talk is cheap. Customer service is the action of making things right for the customer. #fail again.,na,2015-02-21 21:09:14 -0800,na,na
569362336991092736,negative,1.0,Cancelled Flight,0.677,US Airways,na,realmattberry,na,0,@USAirways 4 hours . How do I change my flight that was Cancelled Flightled ?,na,2015-02-21 21:05:34 -0800,NYC,Eastern Time (US & Canada)
569362149400838144,negative,0.6534,Customer Service Issue,0.3372,US Airways,na,YoungBBE3,na,0,@USAirways You won't give us a hotel or food. Can you at least suggestion options for making it to the metro city I have a ticket to?,na,2015-02-21 21:04:49 -0800,na,Eastern Time (US & Canada)
569361961487478785,negative,1.0,Late Flight,0.66,US Airways,na,OP_Rahul,na,0,@USAirways actually it landed in BWI 30 minutes ago. She is stranded but I have friends to help. You FAILED big time on this one.,na,2015-02-21 21:04:04 -0800,"Ocean View, Hawaii",na
569361898581467136,negative,1.0,Customer Service Issue,1.0,US Airways,na,anieanne1,na,0,@USAirways I have been on hold for over one hour waiting to reschedule a flight. How much longer should I expect?,na,2015-02-21 21:03:49 -0800,"Boston, Ma",Atlantic Time (Canada)
569361887659294720,negative,0.6885,Customer Service Issue,0.6885,US Airways,na,Hayden_Ehlich,na,0,"@USAirways its fine.

Just wondering where my money went...",na,2015-02-21 21:03:46 -0800,Blue Ridge High School,Atlantic Time (Canada)
569361587032748032,negative,1.0,Bad Flight,0.6598,US Airways,na,YoungBBE3,na,0,@USAirways You landed me at #BWI instead of @Reagan_Airport  and have no plans for me to make it home to DC. How do you suggest I get home?,na,2015-02-21 21:02:35 -0800,na,Eastern Time (US & Canada)
569360552272769024,negative,1.0,Customer Service Issue,1.0,US Airways,na,TheSanjR,na,0,"@USAirways stranded at BWI after two diversions. No cust service, no transport. Dumped here. Terrible customer service!",na,2015-02-21 20:58:28 -0800,na,Eastern Time (US & Canada)
569360352594546688,negative,1.0,Customer Service Issue,0.6702,US Airways,na,nm4agoodlife,na,0,"@USAirways As a member of the news media, the awful service of the last few days won't go unnoticed.",na,2015-02-21 20:57:40 -0800,na,Eastern Time (US & Canada)
569359793800024064,negative,1.0,longlines,0.3579,US Airways,na,corybronze,na,1,"@USAirways My wife, sick 3yr-old-twins, and I have been waiting in line now for 2hrs to see an agent! Phone agent said nothing til Tuesday!",na,2015-02-21 20:55:27 -0800,na,na
569359025655181312,negative,1.0,Flight Booking Problems,1.0,US Airways,na,nm4agoodlife,na,0,"@USAirways This is garbage, been trying to book a reward flight and then it got Cancelled Flighted and still can't get anyone on phone. Unacceptable",na,2015-02-21 20:52:24 -0800,na,Eastern Time (US & Canada)
569358953567670272,negative,0.7008,Cancelled Flight,0.7008,US Airways,na,msscottwg,na,0,@USAirways Cancelled Flightled flight 1796 baggage held hostage at CHL. No communication.,na,2015-02-21 20:52:07 -0800,na,na
569357810867138560,negative,1.0,Late Flight,0.6718,US Airways,na,ColfaxCapital,na,0,@USAirways Delays due to faulty engine light. Great work guys. Coming up on 2 hrs sitting on the plane #WorstAirlineInAmerica,na,2015-02-21 20:47:34 -0800,"39.0708° N, 106.9886° W",Quito
569357691715493888,neutral,0.6677,na,0.0,US Airways,na,PhilHagen,na,0,@USAirways yes - tells me the only way to mod plans is to call the 4322 number.,na,2015-02-21 20:47:06 -0800,"Lewes, DE, USA",Eastern Time (US & Canada)
569357122527469568,neutral,1.0,na,na,US Airways,na,Shimbo1987,na,0,@USAirways Can I book award travel on Etihad with Dividend Miles?,na,2015-02-21 20:44:50 -0800,na,Atlantic Time (Canada)
569357079716229121,negative,1.0,Cancelled Flight,0.6632,US Airways,na,VanessaRSnyder,na,0,@USAirways I have been I hold for 40 min. My 5:50 flight just got Cancelled Flightled and rescheduled for Monday. This is unacceptable!,"[34.00912984, -84.37154603]",2015-02-21 20:44:40 -0800,"Atlanta, GA",Quito
569356553977012225,negative,1.0,Customer Service Issue,1.0,US Airways,na,PhilHagen,na,0,@USAirways 3hr30min right now...  any end in sight?,na,2015-02-21 20:42:35 -0800,"Lewes, DE, USA",Eastern Time (US & Canada)
569356513061556225,negative,1.0,Customer Service Issue,1.0,US Airways,na,brynyc,na,0,"@USAirways I have fam thats supposed to fly 2/22 that are currently in the hosp.3 trys to speak to a human, yr phone sys cuts off. pls hlp!",na,2015-02-21 20:42:25 -0800,na,na
569355923396780032,negative,1.0,Late Flight,1.0,US Airways,na,ColfaxCapital,na,0,@USAirways Flight 496. How are u going to compensate me for sitting on the tarmac for 90+ mins and missing my PHX - BOS connection?,na,2015-02-21 20:40:04 -0800,"39.0708° N, 106.9886° W",Quito
569354882370572289,neutral,0.6667,na,0.0,US Airways,na,nataliembaur,na,0,@USAirways what's going on with passengers diverted to CLT on FLL to PHL flight that left at 830 tonight?,na,2015-02-21 20:35:56 -0800,"Miami, Florida",na
569353641615687680,negative,1.0,Flight Attendant Complaints,0.6473,US Airways,na,jessouc,na,0,@USAirways on top or having to check my bag I had to wait over 30 min for my bag to come out at baggage claim. Thanks for wasting my time,na,2015-02-21 20:31:00 -0800,na,Mountain Time (US & Canada)
569353501123280896,negative,1.0,Customer Service Issue,0.6691,US Airways,na,jessouc,na,0,@USAirways I had to sit in your kitchen and move stuff around so I had what I needed. I'm extremely disappointed in your service,na,2015-02-21 20:30:27 -0800,na,Mountain Time (US & Canada)
569353454914662400,negative,1.0,Late Flight,1.0,US Airways,na,ColfaxCapital,na,0,@USAirways been sitting on the tarmac for 90 mins now bc engine is broken. How are u going to compensate passengers #WorstAirline,na,2015-02-21 20:30:16 -0800,"39.0708° N, 106.9886° W",Quito
569353354545008640,negative,1.0,Late Flight,1.0,US Airways,na,jessouc,na,0,@USAirways it was your fault the flight was delayed to begin with. I shouldn't have to check my bag if there's a bunch of space,na,2015-02-21 20:29:52 -0800,na,Mountain Time (US & Canada)
569353230007664640,negative,1.0,Lost Luggage,0.3485,US Airways,na,jessouc,na,0,@USAirways it is an extreme inconvenience to make ppl check bags when there's a lot of overhead space left. You lie so you're not at fault,na,2015-02-21 20:29:22 -0800,na,Mountain Time (US & Canada)
569352847898386432,negative,1.0,Can't Tell,0.3579,US Airways,na,teammccabe,na,0,@USAirways stuck on the runway for 2 hrs 10 min due to weather in PHL. Nowhere can I find accurate info on #558 to BOS,na,2015-02-21 20:27:51 -0800,Cape Cod,Eastern Time (US & Canada)
569352324700708864,negative,0.6331,Cancelled Flight,0.3465,US Airways,na,dailylaurel,na,0,@USAirways no more hotel voucher? Everyone had to get one but not me...what do I do? Arrived from Amsterdam #SnowStorm,na,2015-02-21 20:25:46 -0800,Bruxelle-Paris-Marseille-(BPM),Athens
569351289026568192,negative,1.0,Late Flight,1.0,US Airways,na,FalconjcJohn,na,0,"@USAirways Yep, except this delay was due to a hasty and unwise decision to pushback other plane before the plows were done. #fail.",na,2015-02-21 20:21:39 -0800,na,na
569351224274718720,negative,1.0,Can't Tell,1.0,US Airways,na,eroccia,na,0,@USAirways by far the worst airline in history. I'll never ever fly your garbage again,na,2015-02-21 20:21:24 -0800,"40.229994,-74.893221",Eastern Time (US & Canada)
569350289729458177,negative,1.0,Late Flight,1.0,US Airways,na,Will_Watson6,na,0,@USAirways pullin some sh** delaying flights again... Smh @OBJ_3 http://t.co/Av2rfFHMcV,na,2015-02-21 20:17:41 -0800,The road to glory,Pacific Time (US & Canada)
569347552484728832,negative,1.0,Late Flight,0.7,US Airways,na,EllenFord,na,0,@USAirways @PHLAirport flight 837 landed at 10:30 pm and we are still on the plane. Help!!!!!!,na,2015-02-21 20:06:49 -0800,"Gloucester, MA",Quito
569347372595212289,negative,1.0,Late Flight,0.6995,US Airways,na,KittyD27,na,0,"@USAirways TRBL experience! 2 hrs on the Tarmac for an inch of snow IN PHL ""No hanger open"" &amp; ""a pile of snow""?  #terriblecommunication",na,2015-02-21 20:06:06 -0800,"Albany, NY",na
569346960181870592,negative,1.0,Bad Flight,0.6667,US Airways,na,EllenFord,na,0,@USAirways flight 837 passengers stuck on plane in Philly. Where is the gangway?  We can't hear the pilot,na,2015-02-21 20:04:27 -0800,"Gloucester, MA",Quito
569346721173655552,negative,1.0,longlines,0.6776,US Airways,na,BradHuff88,na,0,@USAirways 2 hours and counting waiting to get into a gate in Philadelphia. Just icing on the cake for a miserable flight experience,na,2015-02-21 20:03:30 -0800,CT,na
569345780244312067,negative,1.0,Flight Booking Problems,0.6383,US Airways,na,Hayden_Ehlich,na,0,"@USAirways HELP! It says ""the payment is denied"" but my money has been taken out of my bank?

And it says I have no trips coming up??",na,2015-02-21 19:59:46 -0800,Blue Ridge High School,Atlantic Time (Canada)
569345132866220032,negative,0.6596,Cancelled Flight,0.6596,US Airways,na,Dr24hours,na,0,"@USAirways help! Flight Cancelled Flighted, can't call because my phone doesn't work in Europe. Please help? Says I'm booked want to confirm.",na,2015-02-21 19:57:12 -0800,East Coast City,Eastern Time (US & Canada)
569345076406693888,negative,1.0,Bad Flight,0.397,US Airways,na,sherylfish,na,0,"@USAirways not happy w/ app Late Flightly. Last time I flew wouldn't let me check in, This time I checked in went on Late Flightr says I never checked in",na,2015-02-21 19:56:58 -0800,na,Eastern Time (US & Canada)
569343970360348672,negative,1.0,Customer Service Issue,0.6916,US Airways,na,realmattberry,na,0,@USAirways @AmericanAir how do I get thru on hold over 3 hours ?,na,2015-02-21 19:52:35 -0800,NYC,Eastern Time (US & Canada)
569343738331275264,negative,1.0,Customer Service Issue,0.6838,US Airways,na,OP_Rahul,na,0,@USAirways is flt 680 en route to DCA or BWI after diverting to RDU. Your phone service  sucks and your website is conflicting.,na,2015-02-21 19:51:39 -0800,"Ocean View, Hawaii",na
569343563244425216,negative,1.0,Late Flight,1.0,US Airways,na,realmattberry,na,0,@USAirways how do I change flights . 3 hours is crazy please help,na,2015-02-21 19:50:58 -0800,NYC,Eastern Time (US & Canada)
569343160062742528,negative,1.0,Customer Service Issue,0.6777,US Airways,na,realmattberry,na,0,@USAirways how do I get thru on hold 3 hours 5 minutes . Is this normal ? My call is lost,na,2015-02-21 19:49:21 -0800,NYC,Eastern Time (US & Canada)
569343070849740801,negative,1.0,Customer Service Issue,0.684,US Airways,na,ball_tracey,na,2,"@USAirways weather doesn't excuse poor customer service, lack of info from staff or the fact staff haven't turned up","[39.87355987, -75.24730884]",2015-02-21 19:49:00 -0800,na,Amsterdam
569342681551400960,negative,1.0,Late Flight,0.3786,US Airways,na,realmattberry,na,0,@USAirways please help on hold 3 hours can't change flights I'm stuck here,na,2015-02-21 19:47:27 -0800,NYC,Eastern Time (US & Canada)
569342508553121795,negative,1.0,Customer Service Issue,1.0,US Airways,na,realmattberry,na,0,@USAirways on hold 3 hours !!!!!! What's the number to speak to someone this is unacceptable I need to change flights,na,2015-02-21 19:46:46 -0800,NYC,Eastern Time (US & Canada)
569341439148236800,neutral,0.6688,na,0.0,US Airways,na,GPachtinger,na,0,@USAirways - My guess is what happened in #Vegas ended up in #Philly #Sexy http://t.co/qgMfCB7yT4,na,2015-02-21 19:42:31 -0800,"Levittown, Pa",Eastern Time (US & Canada)
569340402786025472,negative,1.0,Customer Service Issue,0.6559,US Airways,na,GatorGirl36,na,0,"@USAirways he waited over two hours on the phone, had to book and get to MI, family member very ill, time of the essence",na,2015-02-21 19:38:24 -0800,na,Eastern Time (US & Canada)
569339928678522880,negative,0.6717,Late Flight,0.6717,US Airways,na,gmena91,na,0,@USAirways depart from where? It departed PHX and was due to land at DCA around 8pm.,na,2015-02-21 19:36:31 -0800,na,na
569338966857687040,negative,1.0,Flight Attendant Complaints,0.6727,US Airways,na,HurnerAndTooch,na,0,"@USAirways Can't stress enough how awful the agent was for flight 5283. Knew 11 ppl from delayed flight were on way in mins, no compassion.",na,2015-02-21 19:32:42 -0800,Virginia,na
